Fields allocated and randomly filled
96,8.8.8.8,32,1,256,166,30,4073,26
97,8.8.8.8,32,1,256,174,30,4066,26
98,8.8.8.8,32,1,256,167,29,4051,26
99,8.8.8.8,32,1,256,177,30,4125,25
0,16.16.16.16,32,1,256,336,52,12543,47
1,16.16.16.16,32,1,256,329,60,12335,46
2,16.16.16.16,32,1,256,333,57,12512,45
3,16.16.16.16,32,1,256,322,57,12578,46
4,16.16.16.16,32,1,256,324,56,12649,46
5,16.16.16.16,32,1,256,329,57,12470,46
6,16.16.16.16,32,1,256,320,56,12637,45
7,16.16.16.16,32,1,256,325,57,12488,45
8,16.16.16.16,32,1,256,320,56,12621,46
9,16.16.16.16,32,1,256,322,56,12631,45
10,16.16.16.16,32,1,256,328,55,12622,45
11,16.16.16.16,32,1,256,326,57,12505,46
12,16.16.16.16,32,1,256,319,58,12637,45
13,16.16.16.16,32,1,256,321,57,12594,45
14,16.16.16.16,32,1,256,319,56,12527,45
15,16.16.16.16,32,1,256,326,57,12600,46
16,16.16.16.16,32,1,256,319,56,12517,45
17,16.16.16.16,32,1,256,318,56,12588,45
18,16.16.16.16,32,1,256,330,56,12635,48
19,16.16.16.16,32,1,256,320,57,12610,46
20,16.16.16.16,32,1,256,326,56,12674,46
21,16.16.16.16,32,1,256,320,56,12587,46
22,16.16.16.16,32,1,256,330,57,12601,45
23,16.16.16.16,32,1,256,320,57,12632,46
24,16.16.16.16,32,1,256,319,56,12836,45
25,16.16.16.16,32,1,256,320,56,12673,46
26,16.16.16.16,32,1,256,327,57,12637,46
27,16.16.16.16,32,1,256,323,57,12481,51
28,16.16.16.16,32,1,256,318,56,12518,45
29,16.16.16.16,32,1,256,329,56,12797,45
30,16.16.16.16,32,1,256,320,57,12613,45
31,16.16.16.16,32,1,256,330,57,12551,46
32,16.16.16.16,32,1,256,319,56,12649,44
33,16.16.16.16,32,1,256,320,56,12708,47
34,16.16.16.16,32,1,256,320,56,12708,45
35,16.16.16.16,32,1,256,323,64,12656,46
36,16.16.16.16,32,1,256,320,56,12649,46
37,16.16.16.16,32,1,256,322,57,12628,46
38,16.16.16.16,32,1,256,320,56,12640,45
39,16.16.16.16,32,1,256,320,56,12635,45
40,16.16.16.16,32,1,256,328,56,12648,44
41,16.16.16.16,32,1,256,319,57,12510,46
42,16.16.16.16,32,1,256,323,56,12532,45
43,16.16.16.16,32,1,256,322,56,12579,46
44,16.16.16.16,32,1,256,320,57,12504,45
45,16.16.16.16,32,1,256,329,56,12504,45
46,16.16.16.16,32,1,256,320,56,12613,44
47,16.16.16.16,32,1,256,320,57,12470,46
48,16.16.16.16,32,1,256,326,56,12684,46
49,16.16.16.16,32,1,256,320,56,12564,46
50,16.16.16.16,32,1,256,321,62,12620,46
51,16.16.16.16,32,1,256,322,56,12612,45
52,16.16.16.16,32,1,256,318,57,12632,45
53,16.16.16.16,32,1,256,332,56,12585,46
54,16.16.16.16,32,1,256,321,56,12542,46
55,16.16.16.16,32,1,256,328,56,12608,46
56,16.16.16.16,32,1,256,321,56,12638,48
57,16.16.16.16,32,1,256,321,56,12674,47
58,16.16.16.16,32,1,256,322,56,12607,45
59,16.16.16.16,32,1,256,321,57,12479,46
60,16.16.16.16,32,1,256,326,56,12690,46
61,16.16.16.16,32,1,256,320,56,12531,45
62,16.16.16.16,32,1,256,318,56,12513,46
63,16.16.16.16,32,1,256,334,56,12790,45
64,16.16.16.16,32,1,256,320,56,12650,45
65,16.16.16.16,32,1,256,327,56,12515,45
66,16.16.16.16,32,1,256,320,56,12682,44
67,16.16.16.16,32,1,256,327,57,12657,45
68,16.16.16.16,32,1,256,320,56,12647,45
69,16.16.16.16,32,1,256,324,57,12584,45
70,16.16.16.16,32,1,256,318,56,12616,46
71,16.16.16.16,32,1,256,321,56,12608,45
72,16.16.16.16,32,1,256,326,56,12644,44
73,16.16.16.16,32,1,256,318,56,12556,46
74,16.16.16.16,32,1,256,325,56,12625,45
75,16.16.16.16,32,1,256,318,56,12591,45
76,16.16.16.16,32,1,256,320,56,12648,45
77,16.16.16.16,32,1,256,320,56,12591,54
78,16.16.16.16,32,1,256,318,56,12620,45
79,16.16.16.16,32,1,256,326,56,12619,45
80,16.16.16.16,32,1,256,320,56,12662,45
81,16.16.16.16,32,1,256,330,57,12603,45
82,16.16.16.16,32,1,256,318,55,12638,46
83,16.16.16.16,32,1,256,320,56,12651,46
84,16.16.16.16,32,1,256,319,56,12706,45
85,16.16.16.16,32,1,256,318,56,12591,46
86,16.16.16.16,32,1,256,327,56,12643,50
87,16.16.16.16,32,1,256,321,57,12615,46
88,16.16.16.16,32,1,256,321,56,12650,45
89,16.16.16.16,32,1,256,320,56,12521,47
90,16.16.16.16,32,1,256,318,56,12639,45
91,16.16.16.16,32,1,256,320,56,12565,46
92,16.16.16.16,32,1,256,320,56,12628,45
93,16.16.16.16,32,1,256,327,56,12574,45
94,16.16.16.16,32,1,256,319,56,12593,46
95,16.16.16.16,32,1,256,318,56,12473,45
96,16.16.16.16,32,1,256,323,56,12593,44
97,16.16.16.16,32,1,256,319,56,12621,46
98,16.16.16.16,32,1,256,326,56,12639,45
99,16.16.16.16,32,1,256,319,56,12567,46
0,4.4.4.4,32,12,256,43,142,10490,155
1,4.4.4.4,32,12,256,42,119,2753,109
2,4.4.4.4,32,12,256,30,119,2742,106
3,4.4.4.4,32,12,256,36,110,2729,108
4,4.4.4.4,32,12,256,29,113,2717,112
5,4.4.4.4,32,12,256,28,113,2544,105
6,4.4.4.4,32,12,256,28,111,2665,111
7,4.4.4.4,32,12,256,28,111,2525,106
8,4.4.4.4,32,12,256,28,111,2665,105
9,4.4.4.4,32,12,256,28,110,2907,105
10,4.4.4.4,32,12,256,28,111,2659,107
11,4.4.4.4,32,12,256,27,110,2533,107
12,4.4.4.4,32,12,256,27,109,2664,107
13,4.4.4.4,32,12,256,27,109,2498,111
14,4.4.4.4,32,12,256,27,112,2676,108
15,4.4.4.4,32,12,256,27,109,2522,114
16,4.4.4.4,32,12,256,27,111,2669,109
17,4.4.4.4,32,12,256,27,110,3107,105
18,4.4.4.4,32,12,256,27,110,2551,105
19,4.4.4.4,32,12,256,27,110,2534,106
20,4.4.4.4,32,12,256,27,110,2550,112
21,4.4.4.4,32,12,256,27,115,3115,107
22,4.4.4.4,32,12,256,27,114,2538,105
23,4.4.4.4,32,12,256,27,110,2527,106
24,4.4.4.4,32,12,256,27,110,2543,105
25,4.4.4.4,32,12,256,27,113,2530,105
26,4.4.4.4,32,12,256,27,109,2541,106
27,4.4.4.4,32,12,256,27,110,2530,110
28,4.4.4.4,32,12,256,27,109,2669,105
29,4.4.4.4,32,12,256,27,110,2527,105
30,4.4.4.4,32,12,256,27,110,2673,105
31,4.4.4.4,32,12,256,27,111,3119,107
32,4.4.4.4,32,12,256,27,110,2662,106
33,4.4.4.4,32,12,256,27,121,2542,105
34,4.4.4.4,32,12,256,27,109,2667,112
35,4.4.4.4,32,12,256,27,110,2545,107
36,4.4.4.4,32,12,256,27,109,2430,106
37,4.4.4.4,32,12,256,27,110,3113,105
38,4.4.4.4,32,12,256,27,109,2661,104
39,4.4.4.4,32,12,256,27,110,2499,105
40,4.4.4.4,32,12,256,27,116,2659,109
41,4.4.4.4,32,12,256,33,113,2524,105
42,4.4.4.4,32,12,256,27,119,2653,105
43,4.4.4.4,32,12,256,27,116,2524,106
44,4.4.4.4,32,12,256,27,110,2650,106
45,4.4.4.4,32,12,256,27,110,2526,105
46,4.4.4.4,32,12,256,27,111,2458,105
47,4.4.4.4,32,12,256,27,110,2533,109
48,4.4.4.4,32,12,256,27,110,2568,107
49,4.4.4.4,32,12,256,27,110,2529,107
50,4.4.4.4,32,12,256,27,113,2779,134
51,4.4.4.4,32,12,256,28,123,2694,107
52,4.4.4.4,32,12,256,27,111,2636,100
53,4.4.4.4,32,12,256,27,112,2640,106
54,4.4.4.4,32,12,256,27,110,2635,106
55,4.4.4.4,32,12,256,27,111,2631,105
56,4.4.4.4,32,12,256,27,109,2634,106
57,4.4.4.4,32,12,256,27,109,2605,105
58,4.4.4.4,32,12,256,27,112,2627,105
59,4.4.4.4,32,12,256,27,110,2545,107
60,4.4.4.4,32,12,256,27,110,2673,105
61,4.4.4.4,32,12,256,27,113,2536,105
62,4.4.4.4,32,12,256,27,110,2677,106
63,4.4.4.4,32,12,256,27,110,2539,105
64,4.4.4.4,32,12,256,27,111,2682,105
65,4.4.4.4,32,12,256,27,110,2529,106
66,4.4.4.4,32,12,256,27,111,2671,106
67,4.4.4.4,32,12,256,27,110,2534,113
68,4.4.4.4,32,12,256,27,112,2671,107
69,4.4.4.4,32,12,256,27,110,2517,108
70,4.4.4.4,32,12,256,27,110,2659,106
71,4.4.4.4,32,12,256,27,110,2658,107
72,4.4.4.4,32,12,256,27,110,2662,106
73,4.4.4.4,32,12,256,27,109,2657,106
74,4.4.4.4,32,12,256,27,110,2548,138
75,4.4.4.4,32,12,256,27,110,2540,111
76,4.4.4.4,32,12,256,27,109,2652,109
77,4.4.4.4,32,12,256,27,110,2519,106
78,4.4.4.4,32,12,256,27,111,2669,112
79,4.4.4.4,32,12,256,27,111,2528,105
80,4.4.4.4,32,12,256,27,110,2660,106
81,4.4.4.4,32,12,256,27,110,2669,105
82,4.4.4.4,32,12,256,27,110,2540,104
83,4.4.4.4,32,12,256,27,111,2650,107
84,4.4.4.4,32,12,256,27,110,2670,107
85,4.4.4.4,32,12,256,27,111,2651,106
86,4.4.4.4,32,12,256,27,111,2667,112
87,4.4.4.4,32,12,256,27,111,2666,111
88,4.4.4.4,32,12,256,27,112,2669,106
89,4.4.4.4,32,12,256,27,113,2537,107
90,4.4.4.4,32,12,256,27,112,2658,112
91,4.4.4.4,32,12,256,27,110,2539,106
92,4.4.4.4,32,12,256,27,111,2462,107
93,4.4.4.4,32,12,256,28,118,2646,106
94,4.4.4.4,32,12,256,27,116,2660,112
95,4.4.4.4,32,12,256,27,115,2650,105
96,4.4.4.4,32,12,256,27,110,2662,105
97,4.4.4.4,32,12,256,27,110,2654,106
98,4.4.4.4,32,12,256,27,109,2652,106
99,4.4.4.4,32,12,256,27,110,2539,106
0,4.4.8.8,32,12,256,391,118,3180,115
